A,Fission Yield,Z,N,E
115.9989821442896,0.007169873070230606,96.0003142473326,6.457992001224478,148.99898716887967
114.94428486465578,0.0034917990787148995,96.00006752820468,6.457475277113786,148.99977422369952
112.01629142132064,0.02714365758983313,96.00037569801835,6.45829938661008,148.99884900642257
111.16383610717152,0.035572427322054616,95.99998650277526,6.457842314371043,149.00185227818451
107.40484066656988,0.06050660542190864,95.99804032987612,6.457571839251101,149.000208863595
109.51560146726504,0.0386918681251566,95.99988435171761,6.45859892160441,149.0001713682812
115.1677417393359,0.012783748748039406,96.00105712222621,6.459243643589568,148.99953936122904
116.12756713555376,0.002122301455795679,95.99932307799969,6.45951170158884,148.99961491771958
106.7015340603491,0.05417619783403313,95.99969078762415,6.459231288731403,148.99916078247676
106.88865577193242,0.05992259520844204,95.99889366502599,6.457703818675919,148.99981434102332
107.43856832679786,0.047815554135875106,96.0010035328979,6.459261661325047,148.99992798987842
112.35613235442543,0.02394645305294632,95.99996417396089,6.460464668955813,149.00153803656647
119.0177462504841,-0.017154448731747395,95.99970099264954,6.458991786076535,149.00008704706823
116.88505624590051,0.0003388552451910956,96.00147789404474,6.458381755081725,149.00035711257152
112.90731733665847,0.024915226728492938,96.00032875110966,6.4583702650962325,149.0009154021177
108.44818672084463,0.04802946561513621,95.99929794690613,6.458572363153402,149.00096864499054
111.502620084483,0.03777397150871004,96.00026105527218,6.458905138756641,149.00029612027706
110.97120334993895,0.04064119486441503,95.99965728548348,6.458097748030777,148.99957935467722
110.72386106319045,0.03326340210411066,96.00017457781283,6.459157575690722,149.0018861859012
110.43096267639856,0.04623391140198077,96.00006023020994,6.461363267412485,148.99997348612456
110.82869992198009,0.03314866213465329,95.99883132196238,6.460042848114514,148.9999652882303
107.64300109650013,0.04936300968549377,96.00140279431093,6.457498174237207,148.99909061254522
108.19986427724128,0.039329191191632834,95.9994337022704,6.458999676665087,148.99900946367487
111.87833369048928,0.036004324463750924,95.99893769628628,6.459373617730635,149.0000685629748
113.2814966115907,0.012784971128192015,95.9996779384838,6.459713542517369,148.99921674670767
114.332213146036,0.013066039150812406,95.99839251676543,6.459084659158532,149.00130714275429
109.30298972712328,0.03972218500162356,95.99867954338691,6.459421966865616,148.99876304928912
109.17783727825305,0.0430284106433675,95.99931997527842,6.45913227899716,149.00034644820948
109.19106282936436,0.04762901874423082,96.00047383292092,6.457708721802796,149.00186577451115
107.96482455758594,0.05604584201365862,96.00115859557901,6.458079342981647,149.00078708460373
106.92968406274235,0.05535881650403722,96.00189679298265,6.458654637183996,149.00082206016
112.72259775510804,0.027872935103488983,95.99992289829059,6.459241177274816,148.99918418971504
109.24628469554466,0.039833122716408174,96.00145353407716,6.458635368466761,149.0000130018919
