A,Fission Yield,Z,N,E
105.68884948035301,0.02638959683683107,91.99817999066443,6.65546134726575,145.00052891435246
105.92101364039263,0.02665302248361793,91.9990472081907,6.65511730723312,145.00003590024647
101.15940349183649,0.06315462598768459,91.99869500142266,6.6542792387215215,145.00054063039127
104.34032442418314,0.040374511123600625,91.99929481150194,6.653986887871645,144.99991394413541
106.01347359935836,0.01437598451665677,91.99905959323208,6.652909271491834,145.00053469454267
107.4672590998414,0.00886674636112695,91.99968651847884,6.653649888211115,145.00235422124393
102.86681018274042,0.047337497843579164,91.99978221765471,6.6551904843036365,145.0001452330107
106.29093742734614,0.021353964181290933,91.999835483097,6.655391037051901,144.99879284657257
103.83979699892188,0.041467673038240546,92.00084955400304,6.652691750096051,145.00039625928284
102.41411880687107,0.055166985777193665,92.00043446604556,6.6527343849168945,145.00018937480274
105.72583639693366,0.024956685684059066,91.9994236065054,6.652984120948883,145.00157174212188
101.41628949821178,0.060397296479721405,91.9998755269678,6.654277782516522,144.99890240616915
103.752125141621,0.034474302047945785,92.00141603565845,6.65627306181424,144.99917135435848
102.67090588938238,0.04930796507881133,92.00021561869212,6.655697830595298,145.00010216221457
105.11650808007089,0.027852297629954413,91.9988764002244,6.654438872583368,144.9988606898655
105.77882387473322,0.020093226516835934,91.99937919034122,6.653184140046909,144.9999744951006
104.37276160181567,0.0315914087435251,92.00002027050647,6.654139653499214,145.00074852103498
108.03704711972782,0.0037701663921882143,91.99988801877684,6.653919418183183,144.99974995401962
107.92402875243523,0.007590251209311203,91.99943514851998,6.6539024454276126,145.0006535088306
103.65195918861528,0.033910409556398256,92.00015250717534,6.653757383818572,144.999724681149
109.10599724625995,-0.003838055493896958,92.00217719363302,6.6538200138924735,144.9988365496686
103.89270116102122,0.03961983825258229,92.00154438262375,6.652982923984489,145.00058132600657
102.74342312857785,0.05270581078304359,91.99811930541327,6.653075041563678,144.9994085320346
99.45758636535591,0.08040161548168667,92.00034201393578,6.654231325150541,145.00042992010825
108.24167891390121,0.002979571413171289,92.00089807483855,6.654663730571224,145.00068029762852
100.96151990750097,0.06704187260650221,92.00087172913052,6.6549237823976455,144.9998483233214
104.06661312002885,0.03278204283429713,92.00088292766634,6.653525195519108,145.00136949377767
102.76505694655653,0.053841171041331105,92.00105659345994,6.6534627513322375,145.00096516935872
104.0125640908508,0.03709060293993062,92.00051143913913,6.653438981801306,145.00052207890516
106.27796256268684,0.012118678047597756,91.99872247012799,6.653051462329535,145.00014866276115
106.88925271674762,0.011359084887940758,91.99874835928755,6.652696696806908,144.99939111989724
103.63149662604891,0.0383546072259155,91.99893353927048,6.654353241814776,144.99836840758886
106.68933410025718,0.019461899549174502,92.00033968305412,6.6534186486718845,144.99993409101089
102.6585092054501,0.04970860612118003,91.99911419110794,6.650911376398504,144.99898953185908
103.1316965955484,0.04926185970636734,92.00090985213049,6.653969356333698,145.0007274216496
102.92424632653695,0.045646704035903284,91.9992748214815,6.655239548634769,145.00034789636837
105.64911770654503,0.021410604122168057,91.99878973436165,6.653549906274642,145.0003747290053
103.69603795644163,0.044668321926043746,91.99998345360459,6.654830543782196,144.99976548403427
103.76062997275841,0.03832830830457993,92.0004593697776,6.65498518813828,144.99847725822792
106.80272264197171,0.013172457783025691,92.00023144308524,6.6498117497671165,144.99955196619945
103.26024566324078,0.04018789690457819,92.00015691057062,6.653943267856839,144.99883809447613
102.81870167461794,0.05153030378101288,91.99967143752724,6.65364502162928,145.00043288368065
99.1659878376203,0.0863516577575903,91.9982505536916,6.654177632612129,145.00007635389977
102.04387912641629,0.0546223203025885,91.99984114915424,6.653101799494307,145.00132361960806
106.31562137246387,0.01842899076568709,91.9993965973112,6.651575836924854,145.00038339599513
103.11236077750637,0.05411379260706095,91.99932458664414,6.652857253743387,145.00018156175923
106.4615699688341,0.018543437502532158,92.00054920451,6.6548456606647095,144.99908835767948
105.38615462198167,0.028947952850931744,92.00187141216016,6.6532830949036335,144.99982199827463
107.56124980811478,0.005236350312610584,91.99997633166427,6.655069213772356,144.99754995714568
105.73766827270167,0.019024304785450193,92.00071308686478,6.652954007876871,145.00048252725261
106.77716147231658,0.01569292919595135,92.00053057282194,6.654161507523607,145.00333533775898
107.53046536049355,0.0026229945437927955,92.00024479141238,6.653661588414526,145.00148143117428
101.21667747001037,0.06753751124778576,91.99948982351766,6.654614395202035,144.99889545700245
103.51570838310852,0.04182118376296878,92.00033044900638,6.654116117660798,145.00048088329675
104.33417130033666,0.03314387832655919,91.9981842692244,6.65151708122025,144.9992682519017
109.18422860223532,-0.0039865804534668856,91.99998875566135,6.654280825746122,144.99931054856972
105.08941802910292,0.031492182109530434,92.00102335761147,6.653352907904366,145.00017000256855
106.22764959481027,0.016418127234616046,92.00059013287212,6.653031805132211,144.99940261477226
106.54722627056445,0.019618948544739476,92.00021249653705,6.653662152570009,144.99905933573274
104.3252047604718,0.030746452358791383,92.0007536671875,6.653919576230627,145.0002718936752
105.1118091533661,0.024912759209698706,92.00035937673614,6.652328336624308,144.9989817795237
104.55139185983907,0.03125489503876474,92.0004285915179,6.6538381765817745,145.00012451121202
104.37296565512234,0.033089714831988554,92.00223757700913,6.654691442799506,144.99973555553845
107.45160135376689,0.005184794413692892,92.00020498628501,6.653011310452324,144.99905408204583
104.62951695529017,0.03694656675335807,91.99936023213286,6.6527414099655005,145.00029488138466
104.9460491588843,0.0340217701821324,92.00051298418252,6.654269061899445,145.0000678409878
106.53129261868774,0.016523167375629467,91.99943702003877,6.6541705696465785,144.99997775454253
104.0559279835683,0.04393661462855886,91.99998555840914,6.6540115947989324,145.00156376986266
103.87067289198284,0.033738577318434104,91.99947395482681,6.653675567366738,144.9993041541111
106.95466590587152,0.01404966445892493,92.00041765152106,6.6545327414299535,145.0000623781271
103.3812574113261,0.03758477959332192,92.00040800449153,6.653006080631017,144.99996116636663
105.54278765548574,0.024835771395338938,92.00008178083328,6.654468081088526,144.9998970114012
104.54316516270111,0.032062221074903224,92.00021041943613,6.651443301252883,144.99841089729426
106.40243046596231,0.015071821620354045,92.0018775579819,6.65443549721512,144.99881003480442
106.57241412593103,0.019566624351603983,92.00047785484871,6.654590835263604,145.00208367489424
104.2475963261886,0.035151709979872665,92.00001274671608,6.654144596507288,144.99786497967568
106.71018807598536,0.014036078072188665,92.00222823271665,6.652545526558265,145.00043646988777
105.70241086599489,0.03128647361551852,91.99929301879865,6.65239222360797,144.99891917739964
108.34445943509964,0.004806023602172589,92.00003969860484,6.65414758783432,144.9999463087294
103.13831891247348,0.05005196099247898,92.00017120755544,6.653191158519304,145.0001056342332
102.92990119162691,0.05201702008465198,92.00182821306534,6.6534183649980605,145.00082141077777
106.3581221669852,0.012714565928383582,92.00100357596192,6.653593309018364,144.99937539329352
99.7620475154427,0.06683754146661589,92.00098050837434,6.653042713581342,144.99982964370295
101.38722412216053,0.06422552782030155,92.00064076287288,6.655387544370917,144.99880596879512
107.37908459582702,0.01863003256462904,92.00076232944215,6.65219561785387,145.00001455415014
104.42670294615372,0.028491516054720525,91.9990920277593,6.65387991011023,145.001988088549
103.69894901086766,0.041225626465085805,92.00084334823323,6.65511979746839,145.00180467138344
103.02833167737388,0.045207994791072154,91.99995984590979,6.654823919702647,145.0010022767369
104.74786982412307,0.02852111538454198,92.0008911321276,6.65427019962499,145.00062261367538
106.46239642552575,0.018505604166522464,91.99996682779035,6.654968744422461,145.00109651851778
99.98756606757374,0.07186723938584982,92.00050388594998,6.653845201425754,145.00052252873104
105.11954650154338,0.026794605477784256,91.99918709814372,6.654247196364749,144.99952399290424
105.2466285308649,0.03744767449944457,92.00189957108245,6.652104726737466,145.00084664096096
105.18544761400574,0.026396720371457936,92.00261597788065,6.652479475069885,144.9984198701646
104.90111338214764,0.034918350664087626,92.00089931808527,6.654538867849904,145.0012967888774
107.94019748180955,0.008362943575688724,92.00199253071337,6.652833445603939,145.00026904735043
104.619401796375,0.027483496152683695,91.99919478042277,6.6521995139821275,145.00040971505692
103.3354083159285,0.04828828438194243,91.9993014955408,6.655115119468857,145.00047391944813
102.42600767280814,0.044028865923195465,92.00112818451319,6.654411749972027,145.000957534884
105.74451925178496,0.026434596525348592,92.00042918112388,6.6545762006126745,145.000698132182
103.9657020506405,0.03907412289426276,91.99929461083494,6.654314263338715,145.0005818417431
102.82706017901135,0.04634506441531379,92.00052534377431,6.653001867423455,145.00087560755875
108.52046827413041,-0.0012495333186898216,92.00080642245335,6.654482861092809,145.00028987749582
108.83863975734552,0.004819006300138765,92.00021093200344,6.6545926377426925,144.99978491385752
103.10137540949013,0.05274491284755774,91.99894590142384,6.654387986367929,145.00055800361702
104.4894685320025,0.03796516092500983,92.00107212258054,6.654269201680656,144.9998590211626
102.63856866468628,0.05446406131297054,92.00105336212894,6.656097109408051,144.9987303016889
106.47181817004402,0.01567962559656212,92.00042275757178,6.654303803345317,144.99997826639597
104.39742442190764,0.035901489116979005,91.99970625223604,6.653290793176115,144.99886479847908
105.56783285547664,0.02748548431891819,92.00054608542128,6.654133319124205,145.00018426139252
103.92027230918899,0.030915526636656306,91.99931932599225,6.652461587945716,144.9994422518863
105.55895860165191,0.03378660963837774,91.99877613285781,6.654159200102367,145.00171200076974
104.5574292453135,0.027210548578312524,91.99965797837031,6.6528600661851085,144.99985740771757
109.79245784047194,-0.01060879954029114,91.99833278907214,6.6525566349195735,145.0000418062156
103.80595768006977,0.041870855105826485,92.00174926388142,6.653419924033196,144.99843437948232
104.01792631032617,0.04028223540612999,92.00112242468207,6.654578719252242,145.0003355411245
104.43271040998351,0.03690070880303156,92.00008469452584,6.652628454313316,144.99948827948194
105.79825644679268,0.02469168039766053,92.00003945427214,6.653390435175769,145.00109560191413
102.82335711771735,0.052091306650554864,92.00082474177147,6.653201076836073,144.998645092783
100.19405071572804,0.07339661811011891,91.9989641338613,6.652325878480835,145.00199748117123
103.06428630341925,0.04660407997519526,91.99886790987425,6.651274734506761,145.00040406683559
104.29731726359833,0.035670762717188664,92.00010635594701,6.653422648263014,144.99915147448104
106.45674569775628,0.016229300951372812,92.00036356183361,6.651967403020772,144.99781909527164
105.80109642018702,0.027558610141817094,92.00010601927376,6.652613407257997,145.00015575243438
108.57457851464498,-0.005660998884653538,91.99968858416511,6.654730842439705,145.000268203752
108.48629885566966,-0.00208869083081209,91.9988130261673,6.655024395492371,145.00042857131646
105.38909646891653,0.02031282905014535,91.99877090779812,6.654001621015558,145.00088632566417
105.24117531201651,0.03907936191032045,91.99981760079793,6.653014611998838,145.00019482251184
100.25935465769511,0.06522043861956292,91.99912993495215,6.651177479173169,145.0008937319969
104.46168654309328,0.0346850323896177,92.0001880164933,6.653839908308101,144.99992427032035
105.9477052670064,0.024559248654749847,91.9995283760712,6.654428422207894,145.00022694564393
104.35084249376904,0.03668831010658129,91.99695642006014,6.6526005193739195,144.99990626342625
101.67499942593871,0.06628029257897014,91.99982065041377,6.655134242711288,145.0003837627468
106.42707824651724,0.022830241051317934,92.00005486402064,6.652307062863618,144.99809749791183
102.90628711912198,0.05223142740845701,92.000672084631,6.654935390951425,145.00017411719622
102.92662303700713,0.0484927251928884,92.0008035105227,6.653257717816569,145.00004562799757
105.44823947047264,0.02186721667811852,92.0010338110536,6.653151232506537,145.00072796472153
105.3275340931365,0.02621894362938718,92.00138541701966,6.653928630031577,145.0006940085759
105.82804740957367,0.019146617255189693,91.99905421018066,6.655332139268569,145.00115955192518
103.17786621852106,0.050577230633849224,91.99735360954394,6.651966900391408,144.9994664457
104.10526690831989,0.0380982488021234,92.00060044250125,6.653756856313689,145.00030642940786
102.01018071337398,0.05470241640467165,91.99960753586403,6.653758574297343,145.0000242532084
103.87807184642031,0.046470679646620716,92.00126701180926,6.653584007847007,145.00088344062576
105.03272287711016,0.029910403895702844,91.99936184125164,6.654472424772811,144.9998815720377
104.14092067566436,0.04134219475824557,91.99829426070039,6.652697487099301,145.00045830545878
103.49106660114076,0.041797637768811714,92.00105148671322,6.652586370295817,144.9984435174598
108.92313745198149,0.0027176673605136432,92.0003023169761,6.653217493917897,145.00057865549857
106.30476801188789,0.01863864411843187,91.99979009502312,6.655163113744458,145.00085935493865
106.76852363069716,0.02095446125598597,92.00137850735489,6.654672666438329,145.00034276138015
98.41989576122131,0.08308575357837295,91.9991494197728,6.6530146465756586,145.00026111369075
105.95232210597715,0.02183447515171484,91.99877099687262,6.652412759688666,144.9978282142785
106.2517873208497,0.019970570597090617,91.99864834829755,6.651809714298501,144.99881102985725
102.9389525552153,0.04968381168135546,92.00058786744943,6.653017016153362,144.99904062819394
108.28763533496516,0.005792468404461151,92.00004390868231,6.653096423996956,145.00029292951223
104.18353523070722,0.04242090265289572,92.00037659013604,6.653103073208568,144.99942329472086
102.06303619621032,0.05137170469211863,91.99973220615685,6.655334053789688,144.99951759408697
103.59198330361653,0.04115118800317743,91.998736326543,6.654799356887088,145.00025897695485
102.1279355146463,0.05433918317452352,91.99972105768877,6.653631477877399,144.999380624133
102.39766337620051,0.054006124337715615,91.99954344596144,6.6541411617614274,145.00009305551083
105.32665868040223,0.02664391825918516,92.0013373973428,6.654584606905424,144.99981215728616
105.03951993496283,0.03169387316389149,91.99952981375179,6.652583932792747,144.9986845529989
108.08881063452147,0.0034557453032587997,91.99967641343291,6.652584651372193,144.99923530972987
105.81527501286678,0.017805813308123298,91.99864890964528,6.654026437997452,144.99808087259728
