A,Fission Yield,Z,N,E
126.85858028445259,0.01940601698200004,94.00012230428649,19.033980099679134,147.999424872364
132.20873671923283,0.04017740447316056,94.00016844309049,19.033957431628444,147.99886659138605
128.48365678716354,0.029592489489162384,94.00042108992183,19.032181736019133,148.00012195027043
130.39843916611775,0.03188346028066422,94.00039138453586,19.03330478963149,147.9988873868504
127.34461679794244,0.02321694233285424,93.99984092674313,19.034612492895796,148.0016561163395
129.0383548454381,0.024182314402106428,93.99780268922609,19.03433842902113,148.00003062934948
130.04062388242954,0.028688752340694835,94.00006696523312,19.032919355209312,148.00034686139773
126.2346489963549,0.023982635889709482,94.00085089939486,19.0344145248396,147.99932147905827
123.84556165595752,0.01867924506501003,93.99942192716807,19.033042246199706,147.9997425418953
122.85226667536811,0.007555811670701495,93.99992596226366,19.032447156189498,147.99942324132675
123.89136555642921,0.010411215852531287,93.99881046579353,19.033745540377176,147.99977222675574
129.5515651229585,0.025539404911572854,94.00130258723286,19.032542308711708,148.00019027976597
123.77880389102704,0.015083282959011637,94.00005292201763,19.033624584823325,148.00157925349927
119.32091702785857,0.009608652142689996,93.99990932644266,19.03277721767773,148.0002954892055
124.77884436846212,0.02177892283454553,94.00138044649583,19.034241218872555,148.00020775409533
127.03938767750289,0.024010671561205434,94.00019719877972,19.034371683725393,148.0007506099714
127.08197548777653,0.0200730924596449,93.99934247314799,19.033578402424624,148.00100387633626
126.33307272689785,0.020910073833846975,93.99989819455189,19.035110657420443,147.99992745425024
125.09993899475981,0.017240620016287202,93.99932414305907,19.03474934972918,147.99927897110993
128.09181078172782,0.024748739347696034,94.00026738842702,19.033718425058677,148.00191465680894
124.16450866705438,0.014332566601647714,93.99959292015326,19.035413577596486,147.9995191300172
115.99108519864612,-0.006430823081375242,93.99893939514219,19.033032719290475,148.0001060848454
120.88404518217678,0.003323467771514845,94.00155279599063,19.03296506457555,147.9992213918949
130.31360042166955,0.028199979033582515,93.99998204449507,19.031164875460146,147.99958793537655
124.74961670913781,0.017158621868740516,93.9985932289619,19.034826002483054,147.99976407565612
123.36393549036339,0.014851048619217152,94.00006358792702,19.03187546850043,147.99962389671285
122.10430599563195,0.012549222265505108,93.99849572534016,19.033324714145717,148.00141624079782
124.43471118807949,0.01400709409732744,93.99890867010201,19.032253315945244,147.9990617351965
123.18478231566631,0.010662994031575154,93.99940106329566,19.033288251238595,148.00043507951668
124.25825113297284,0.013449390007580844,94.00028636890964,19.034836480182893,148.00161401354288
129.53339483644217,0.02597007926274319,94.00088751536146,19.03498095422764,148.00046597441101
128.16002152725045,0.02148096339790418,94.0019402690716,19.03385738423767,148.00078300951674
126.02819479582088,0.02122952565719426,93.99970939780509,19.034221089111874,147.99900374416205
123.85471698818452,0.012456608538668671,94.00161079048809,19.03316676294505,148.0001217462437
126.09962454762038,0.010775945657978353,93.99911289360305,19.032551159003678,147.9993787397856
123.33103528220056,0.012634763731576504,94.00010256965507,19.033025695374135,148.00063143350238
128.2567604495555,0.029320088990123568,94.0000993691053,19.034278392580713,148.0007131198468
129.73510666855668,0.027971649587664592,94.00024261380602,19.033059111322654,147.99922418891555
124.90318173133386,0.01951384980376407,94.00113749657997,19.033654230448448,148.00056449239548
121.21390412036854,0.010697512549447587,94.00027091166201,19.034728502619966,148.00024868020307
123.21035645244939,-0.0001597257331868024,94.00106400323673,19.033562744083476,148.00117985328407
122.70508805197541,0.011298122757510121,93.99995438908577,19.03264247103626,147.99944283389323
126.91745559795928,0.020968947547061457,94.00122731399067,19.03113008369008,147.9986929076471
131.09497375519678,0.03346180956017065,93.9992186425974,19.032337080175438,148.0003820906384
127.76952776797141,0.021340738191797423,93.99986701703067,19.034350618545258,148.0000354098813
127.53347985464423,0.016246374744028493,94.0003346781311,19.032555959556525,147.9981735851688
127.57121536075199,0.02029891621578289,94.00029762794813,19.03443689181312,147.99967244020178
121.91073292332541,0.011955317702708197,93.99928503656857,19.033645818996497,147.99949896993823
118.57681623760979,-0.0015771673325014647,94.00175285368692,19.035508822861107,148.00046876973215
121.2929687226106,0.011335789496143531,93.99919599329998,19.034196538729677,148.00115674428466
123.47427588859138,0.009948486843417193,93.99663068662316,19.033695064288644,147.99991486782855
128.9148633911533,0.027155481569208655,93.99830986212385,19.034833778212047,148.0013741394319
126.749521439797,0.020385271744919716,94.00147807880197,19.032168968838622,147.99887779164337
125.08096185098643,0.01947888196081014,93.99952982540175,19.033072121685677,148.00033720174284
124.8602272894724,0.017082649118877483,94.00156617362946,19.03402708871415,148.00057571516527
129.70576163350583,0.021894120741550383,94.00009714724654,19.03553883218092,147.99935867729317
124.07763947063141,0.015786975555094673,93.99937775069994,19.033537552816195,147.99950743348953
121.97060224831218,0.007341072313642463,94.00013001279754,19.034542702609997,148.00069155267343
122.10674825716262,0.006858118186242039,94.00052384620787,19.03442017986368,147.99921745709386
122.85709795701408,0.010789550889436422,93.99945456691259,19.03366031843992,148.00130192720295
123.09156084598973,0.011950698299624543,94.00074794503568,19.034265712040273,148.0009661332873
122.10435416333674,0.004782265056921083,93.99970409841902,19.033672655592788,148.00068478456163
123.91765577730595,0.013865129346261405,93.99922975636255,19.033460526495823,148.00064836491978
117.36532034054106,-0.0003873947175096759,94.00047343840824,19.035210016698898,148.0007911427852
122.80615268668359,0.008669681986522841,94.00007056866421,19.033411685609902,147.99912220761234
127.62819092480578,0.02007046703753722,93.9996525384067,19.033462487348476,147.9991834701068
123.58872393010772,0.014342757275739863,94.00003817016508,19.034490601453477,148.0000284700973
126.99741680016406,0.022868802010585283,93.99869088263826,19.03269902888112,147.9987326356144
127.78115819719261,0.024105582252604174,94.00090746526269,19.03386718570832,148.0014539732132
125.71155818739004,0.018161223917895822,93.99947674289429,19.034471091178673,147.99976307420414
123.92301520613678,0.016013683695760866,94.00002048713958,19.033457479673345,148.00161558236582
123.63030975096551,0.010610496697412625,93.9999148766071,19.034034935584938,148.0001222248786
124.75693413368026,0.018002932413869563,94.001413735947,19.034039293226073,148.00040347608459
121.56422746044049,0.0007903541270036646,93.99999169930929,19.034576966337763,148.000654864673
117.0043379461842,-0.001925843791915148,93.9977358334678,19.03374499740972,147.99934588760212
127.06712379399538,0.023931197716526055,94.00185660562191,19.03398294791122,148.00025651299754
121.59698929654412,0.00923541194463193,93.99850124655065,19.03425414789393,148.00034347888553
118.33223565929624,-0.004580929547123053,94.00119959827965,19.03394458727892,147.99814793367085
125.54333853625704,0.013877637546415675,93.9996182649835,19.034956401805974,147.99904295768556
124.94479421169532,0.01749950576007879,94.00001298303881,19.032721285838146,147.99911925020595
124.67312526544387,0.01384375235913907,93.99868436265828,19.03229635204721,147.99916673998138
120.38432616097798,0.003316933107519871,93.99993062940264,19.034707979622986,148.0013218373738
120.74888015479506,0.005070022272726311,94.00025842926932,19.032027810268325,148.00220257131338
121.51863612107316,0.005289900355690451,94.00099759709262,19.03223929535057,147.99934564602185
121.19677218623877,0.011820191256184324,93.99945157306851,19.0341554698432,147.99775905605173
122.4599729368956,0.005098470303121969,93.99867910618521,19.033600561195406,148.00167862976315
131.43095154983016,0.0330550557614558,93.99808750196688,19.032744013816362,148.00018036346458
125.44912265280395,0.02141941357129821,93.99925066825382,19.03283747296584,148.00056858074691
127.02306879866207,0.02473627825957596,93.99902851678954,19.033658714654837,148.00096987335314
123.25108775762557,0.013367639147824403,93.99880332848183,19.034076583385737,147.99977048955088
127.17048552184761,0.02554191563423347,93.99979783878884,19.031594784039275,148.00053781404603
124.32596336091638,0.01486585861516456,94.00068126742647,19.034135253217393,148.00049922431532
127.08471251339684,0.023415289833714242,93.99846334650739,19.03294378000523,147.99779129680536
120.05380603928943,-0.0015570662309346353,94.00024153299904,19.034047511799734,148.00048239873422
113.7097816788386,-0.01634448828906282,93.99841051358841,19.033110471879414,147.9991374541228
124.36492742571367,0.016938762914860385,93.99860571292854,19.034527123283958,147.99910166032484
118.86701560091328,-0.0022868146044763837,94.00007312263702,19.03398476018699,148.00142929939153
128.31048050283238,0.020155705024980167,93.9999460921148,19.032796366469274,147.9991317837133
128.3635738402806,0.029191780697430655,93.99886791447031,19.03286240975982,148.00215267531365
123.03274246762204,0.013171975185038026,93.9990436407591,19.03371138435767,147.99936150780874
124.93908073299886,0.01865112786334595,93.99983380589656,19.033277034831645,148.00002898191448
128.4819572895223,0.02702943373415302,93.99923491447763,19.03278051923208,148.00072127914427
124.75080894998004,0.01331891809511725,93.99895216035898,19.035147014166803,148.0001732160258
123.00446991439314,0.01344377130776756,93.99960876823172,19.034915109870497,147.99799345329518
124.15645311332254,0.016853072313468664,94.00009082248698,19.03258034260983,147.99854230803385
129.6064319725745,0.030165547661342454,93.99963843268253,19.03325613815693,147.99919908248384
121.38996095159985,0.008700304261449021,94.00071672206172,19.03266411417511,147.9990695492707
119.77698568031467,0.010333845919862682,93.99960968701313,19.034442204651818,148.00038422495192
123.74356447396137,0.014866238516554178,94.00115390110285,19.033755588029273,147.9998006190921
124.17610879520018,0.013100724957642576,93.99948043987978,19.033767529626488,147.99945548172062
123.65720209260131,0.01408262627720698,94.00091540108373,19.03403581976553,148.00203032464876
126.32701327938737,0.016015158833481542,93.9989230284062,19.03325232588226,147.99798605609925
132.05130263963144,0.03556471410306513,94.00032162862388,19.03406632984404,148.00161144478997
125.93079590808384,0.016129716235922895,94.00021139428576,19.035919583553333,147.9996627889134
130.5979551161751,0.02722950922129168,94.00069599919699,19.03332960659814,147.99963954294927
116.70459966431565,-0.005732723040409671,93.99923576587064,19.033054924587486,147.99966280519277
122.04198587467398,0.011240457922396908,94.00048203252463,19.03352949519482,147.99952526454322
123.88247750887233,0.010198396739223611,93.99892674318403,19.033784160921197,147.9996757590692
126.76526766760374,0.019670924251540108,94.00102727780839,19.03286851258881,147.99923236624693
120.09543398557237,0.0023218640200362173,93.99924785735661,19.031352999813272,147.99976431126026
131.71013600278397,0.02902515364157218,94.00043035916167,19.03303655790388,148.0000836091853
129.28952663476295,0.01986070476184609,94.00073543396789,19.033675741644394,148.00009382222282
123.33646080306391,0.011278869305168342,94.00163402155486,19.03490128467217,148.00016056226838
120.13330650169804,-0.001193024660791294,93.99975394567996,19.03381143399157,147.99892704405673
124.91240344238915,0.01268678933839121,93.99943610602932,19.035526741282375,148.00109481451358
126.70073397014363,0.02375893020852231,93.99966964487369,19.035374418000224,148.0004047742457
129.8989647659259,0.03289142000713552,93.9996666998452,19.034259842353926,148.001555407008
130.6889415792784,0.031719744630907015,93.99988116211809,19.03318960424127,147.9973226922997
125.97464699003085,0.01665094876838697,94.00018771744324,19.032069900296115,148.0015439059532
129.21925774141948,0.019288317130014977,93.99999096257721,19.033541968376095,148.00002887080782
124.38486425647605,0.015116183108419383,93.99982904985283,19.033999515261296,147.99933638928604
127.13260127436254,0.023958681420125,94.00148488093093,19.03379195514042,147.9996891663958
134.94234523374132,0.03861772622300491,93.99996986160012,19.03184358041433,147.99830200351414
126.49529133708927,0.024438818725106316,94.00151121488985,19.034475015214124,147.99863639919818
121.6516447229757,0.0037161076610355698,93.99966623412139,19.03252343561541,147.99910540543036
123.30545075067165,0.015626866589253104,93.99980935689325,19.032782444851623,147.99995672782157
122.48435592110293,0.008401705308499924,93.99886366073915,19.033966543871948,148.00110336700976
122.83647985861037,0.008855992564186746,93.9987111657478,19.033675986724244,148.0003171737937
121.69480858661505,0.008287796979386319,93.99918988196053,19.034180680105933,148.00093609781706
130.33807837218976,0.03482727334380521,94.0018493916421,19.033132025262592,147.99879716991708
132.8337110006155,0.03131534544996655,93.99952255547237,19.033249686881643,147.99998791485288
123.63984817613863,0.012863836714543527,94.00041348203912,19.032624725090916,148.00036164218932
126.466292126752,0.02022801051416291,93.99876676805873,19.032578103637757,147.9984927214602
122.36464742326633,0.008929545165055858,94.00029256146973,19.033859433533564,147.9999541224681
127.1190193769605,0.0241240344629852,94.00044356965446,19.03327440684267,147.99907292177997
131.42799996732475,0.029725723956191573,94.00106798859845,19.033448620913195,148.00030177127232
118.94730670386005,-0.00248576161792537,93.99894723621819,19.034875028023055,147.99836215832127
125.02221027037646,0.014736112850372088,93.99909111294069,19.034150551131287,148.0000548365424
127.38492167051459,0.026735492884722045,93.99882929728078,19.03391128008084,147.9985288442094
121.21450135328956,0.00938755698727757,94.00081795284945,19.031285743656085,148.00108725939404
128.29962982940302,0.022647377396448808,94.00234394526609,19.034773900036875,147.99983219821831
125.47485845472684,0.013971795032526357,94.00154729985685,19.034670076352974,147.99969632925354
127.44219598614099,0.017025592325148817,94.00078522085902,19.03294629014796,147.9995836913927
121.51499147684287,0.005352647129990446,93.99937892596347,19.03484313692067,147.99893958628073
125.39471511080579,0.015383405409189706,94.00041195095751,19.033198275706095,147.99872399584314
122.8563040697236,0.009009237086736961,94.00070766854816,19.032893222624665,148.00103635440337
125.37888257625121,0.022329564852964924,94.00036769433551,19.03330997447804,148.00028661320044
129.85000680467164,0.03210948304108731,94.00091664440231,19.032759636648308,148.00016938482824
125.01395281849011,0.016208883524990697,94.00032088492908,19.032614368724563,147.99971454997453
126.8318955398941,0.02232910349481921,93.99946054651166,19.033832187592527,148.00017090907804
120.4655458948993,0.0072840677865287,94.00135841160495,19.03400975155751,147.99944425636713
124.39054308316155,0.011528950108024804,94.00050264248078,19.035272294546626,147.99985706678214
124.81398576351324,0.012520348165471044,94.00210471806611,19.034969831391592,148.00111018194514
126.46342220350421,0.02141047673533412,93.99984536457299,19.032492317599132,148.00190522565418
126.67593349269869,0.02145836334976669,93.99869968329863,19.034406109363214,147.9988514655314
127.9640436156426,0.02403082928154859,93.9990882950989,19.03352076264958,148.00161806511778
121.47137749032997,0.0077994045996462626,93.99889881984383,19.03354602489384,148.00070909921365
123.70183110691131,0.012399055228454444,94.00250141911222,19.033784569665123,148.00025191663863
127.482097650154,0.024305087937801912,93.99923047598165,19.0339016836938,147.9993519714283
120.71287480097932,0.0008336965825493023,94.00031886362143,19.03404616866759,147.99903043346296
127.16521485166874,0.019921777297763954,94.00155050317575,19.033405509830448,147.99848621540545
118.46407095398722,0.001248172370786036,94.00023040485354,19.034112953224096,148.00016638947955
122.67860018457935,0.004108330642789596,93.99861896006496,19.033248221019544,147.99926509144004
127.82742713800594,0.023672968661132807,94.00065247750251,19.03183816185374,147.99990704901919
125.17975547594922,0.013089294041594219,94.00013823878754,19.03097781211515,148.000108539583
