A,Fission Yield
66.0,-4.26060400596303e-07
66.01060106010601,-0.0016829747402508177
66.02120212021202,-0.0011887353112167644
66.03180318031804,-0.0018458499022443856
66.04240424042405,0.0010524469090539268
66.05300530053005,-0.0024445044976206323
66.06360636063606,-0.0025002073739375393
66.07420742074207,0.002327882319413837
66.08480848084808,4.6230227522454174e-05
66.0954095409541,0.002912478308471794
66.1060106010601,-0.002418395538641986
66.11661166116612,-0.0017565789407173627
66.12721272127213,-0.0026361927339396975
66.13781378137814,-0.001283433012490773
66.14841484148415,0.003624971741508256
66.15901590159015,0.0015984340880540045
66.16961696169616,0.0005834038069809202
66.18021802180218,0.001735638912996964
66.19081908190819,0.0028051745139267984
66.2014201420142,0.001496286957519071
66.21202120212021,0.0005083546282852009
66.22262226222622,0.0038670043218496618
66.23322332233224,0.0026326382765026295
66.24382438243825,0.0018950619578469888
66.25442544254426,0.000524913145378718
66.26502650265026,0.003778313035738665
66.27562756275627,0.002980630432726881
66.28622862286228,-0.001588514701782068
66.2968296829683,-0.003235763371375747
66.3074307430743,0.0016659538854332248
66.31803180318032,-0.003135825654813413
66.32863286328633,0.004154252731020008
66.33923392339234,0.0010608745845982627
66.34983498349835,0.0004734871600450555
66.36043604360437,-0.00365488910563786
66.37103710371036,-0.0032222706728088357
66.38163816381638,-0.0019428387753217984
66.39223922392239,0.001468899206829633
66.4028402840284,0.0018872865147874702
66.41344134413441,-0.002113601753868124
66.42404240424042,-0.0008911901503031928
66.43464346434644,0.0003267118520734006
66.44524452445245,0.0006876179721360987
66.45584558455846,-0.00020363201788544248
66.46644664466447,0.0014359492275622234
66.47704770477047,-0.001160788803039989
66.48764876487648,0.004863851765312603
66.4982498249825,0.002058533645158322
66.5088508850885,-0.002426560096339146
66.51945194519452,0.0026974397855986923
66.53005300530053,0.001860488315064109
66.54065406540654,-0.0010797539690174775
66.55125512551255,0.0014020003777950906
66.56185618561857,0.0005135394376583575
66.57245724572458,-0.0006572210196399572
66.58305830583058,0.0029066228604715523
66.59365936593659,0.001075251335561164
66.6042604260426,0.006255576630323046
66.61486148614861,0.0022091745942750115
66.62546254625462,0.0030093576165563835
66.63606360636064,0.003579422009254091
66.64666466646665,0.002274715599937624
66.65726572657266,0.0006998956575933067
66.66786678667867,-0.0025420655928908567
66.67846784678468,0.0052520848901886725
66.68906890689068,0.003565885723977082
66.6996699669967,0.004412261841818217
66.7102710271027,0.0006545549028302796
66.72087208720872,-0.001670771374375421
66.73147314731473,0.001081438738664808
66.74207420742074,-0.0022559216700525006
66.75267526752675,-0.0018040521057781735
66.76327632763277,0.0024436917597639185
66.77387738773878,0.003073550213011675
66.78447844784479,-0.000898484361611712
66.79507950795079,9.956366222655543e-05
66.8056805680568,0.0006373270883033719
66.81628162816281,0.0003290533801914667
66.82688268826882,0.0006853878446138513
66.83748374837484,-0.0005107701310812264
66.84808480848085,0.0020384583685139476
66.85868586858686,-0.0007796356248816916
66.86928692869287,0.0021609705543836717
66.87988798879888,-0.0022187342701435095
66.8904890489049,5.023445617008919e-05
66.9010901090109,0.0013989293073436064
66.9116911691169,0.004127867225157033
66.92229222922292,0.002255778238213146
66.93289328932893,-0.001064496219854247
66.94349434943494,0.00591817076793285
66.95409540954095,0.0008384615362301685
66.96469646964697,-0.0007629425189187635
66.97529752975298,0.003500519405978579
66.98589858985899,-0.0003711331768873234
66.996499649965,0.002656787274348999
67.007100710071,-0.000994678355159969
67.01770177017701,-0.0016537613878344728
67.02830283028302,0.0011187377623101608
67.03890389038904,0.0005506916022773523
67.04950495049505,0.002429002582204937
67.06010601060106,0.0037461941424426527
67.07070707070707,0.004080002264245025
67.08130813081308,0.0018739132550240354
67.0919091909191,-0.002436735964558313
67.10251025102511,5.803614413419695e-05
67.1131113111311,-0.002281034363175901
67.12371237123712,-0.0040010425253461275
67.13431343134313,-0.0020915332914246
67.14491449144914,-0.0013469951633744714
67.15551555155515,0.0021658537199918788
67.16611661166117,0.0022832406658030947
67.17671767176718,-0.0010377293628654443
67.18731873187319,-0.0014502104466883564
67.1979197919792,0.004274406732997249
67.20852085208521,-0.0011832729407402587
67.21912191219121,-0.0020211683925397
67.22972297229722,-0.001176607387365098
67.24032403240324,-0.0019791569822417802
67.25092509250925,-0.00026272379611195584
67.26152615261526,-0.0038011306909611756
67.27212721272127,-0.0012300426439269302
67.28272827282728,0.0010539099343441047
67.2933293329333,0.00043267075469092056
67.30393039303931,-0.00304918918839653
67.31453145314532,-0.0002864343551839056
67.32513251325132,-0.003668335611198991
67.33573357335733,-0.00018289356909057807
67.34633463346334,0.001796121064593628
67.35693569356935,0.0021803435195855963
67.36753675367537,0.0009912003747546917
67.37813781378138,0.002821031726801985
67.38873887388739,0.006627193425985709
67.3993399339934,0.0016592098690333208
67.40994099409941,0.006516552594184252
67.42054205420543,-0.0007759902673322976
67.43114311431142,0.0009489667971916969
67.44174417441744,0.0002615364487465788
67.45234523452345,0.0014918605261864824
67.46294629462946,-0.0007380982933114495
67.47354735473547,0.0025700495941103803
67.48414841484148,0.0011396138765376977
67.4947494749475,0.0006067890096279122
67.50535053505351,0.0023456206550760816
67.51595159515952,0.00219802921102114
67.52655265526553,0.0012576039103903516
67.53715371537153,-0.0021500180213462412
67.54775477547754,0.0007835467116553243
67.55835583558355,-0.00017788387602749451
67.56895689568957,0.0002999429229291133
67.57955795579558,-0.0006953378450698917
67.59015901590159,-0.003357100095749828
67.6007600760076,0.0006571745188805511
67.61136113611362,-0.0015673875431968583
67.62196219621963,-0.00012562056924793542
67.63256325632564,-0.006152723256694058
67.64316431643164,4.1044917005226915e-05
67.65376537653765,-0.0023906761440678267
67.66436643664366,0.004950114662091825
67.67496749674967,-0.0027131516019785547
67.68556855685569,0.000451964042373591
67.6961696169617,-0.003885994026368933
67.70677067706771,-0.0018625176370172148
67.71737173717372,0.002144486759539874
67.72797279727973,-0.0031937296073155583
67.73857385738575,-0.0015146717674901088
67.74917491749174,-0.002061045245008719
67.75977597759776,0.003828529669947408
67.77037703770377,0.0009460311353471011
67.78097809780978,0.0003785970499269255
67.79157915791579,0.0021534284284215966
67.8021802180218,0.000608541910486625
67.81278127812782,-0.0007505726906991433
67.82338233823383,0.0007961576112847256
67.83398339833984,-0.001104046436601571
67.84458445844585,0.00013414136226812332
67.85518551855185,0.0013337292787158773
67.86578657865786,0.0028590629867417333
67.87638763876387,0.001224698011908062
67.88698869886989,-0.0005852488233158621
67.8975897589759,0.0011513634163254805
67.90819081908191,0.002641397245808424
67.91879187918792,-0.0008891467018637366
67.92939293929393,0.0027847692343840906
67.93999399939995,0.002983935720052473
67.95059505950596,0.0015038119258509964
67.96119611961196,0.006257032061481152
67.97179717971797,0.004226002754906712
67.98239823982398,0.001869047638693997
67.99299929992999,0.0016595503433791087
68.003600360036,0.0043598648278097615
68.01420142014202,0.0003872438145274313
68.02480248024803,-0.0014304410439803504
68.03540354035404,0.0024551183351876555
68.04600460046005,0.0011501826311335927
68.05660566056605,0.001821161435935551
68.06720672067206,0.002203400585955712
68.07780778077807,-0.0008162984201621187
68.08840884088409,-0.0007401907334467607
68.0990099009901,-0.004140979015097613
68.10961096109611,-0.0012039878457482246
68.12021202120212,-0.00044499141695802865
68.13081308130813,0.002304356345252718
68.14141414141415,-0.0005562631254462924
68.15201520152016,-0.0014636276402977932
68.16261626162617,-0.001339224817416439
68.17321732173217,0.003421143265675632
68.18381838183818,-0.004176875130118276
68.19441944194419,0.0029818041043738106
68.2050205020502,0.0010012259568568825
68.21562156215622,-0.0003855879250993276
68.22622262226223,-0.0006517728728490099
68.23682368236824,0.001151981191032419
68.24742474247425,-0.0037596908668341296
68.25802580258026,-0.0018225251157231663
68.26862686268626,-0.0011660405815675727
68.27922792279227,0.0024287471795882173
68.28982898289829,-0.0005114340820331347
68.3004300430043,0.0002892278666066075
68.31103110311031,-0.005349958541631723
68.32163216321632,-0.0008598669800863051
68.33223322332233,-0.004240218510609287
68.34283428342835,-0.002394782800334827
68.35343534353436,0.00010800123857672704
68.36403640364037,-0.0008533369672884391
68.37463746374638,-0.0013352207640715162
68.38523852385238,0.0007487643057072204
68.39583958395839,0.0010030977718161532
68.4064406440644,-0.0014022178388519205
68.41704170417042,0.0017739207587009022
68.42764276427643,0.0006571072370335111
68.43824382438244,-0.002864841183813904
68.44884488448845,-0.0035273482477760883
68.45944594459446,0.0022748436358081808
68.47004700470048,0.00027485621611722294
68.48064806480647,0.0012712788091894414
68.49124912491249,-0.0021114673003081426
68.5018501850185,-0.003124090565745287
68.51245124512451,-0.0034627009323347077
68.52305230523052,-0.00405631034041098
68.53365336533653,-0.0022899303869636394
68.54425442544255,-0.005145538228142776
68.55485548554856,-0.00160041379178951
68.56545654565457,-0.0005850443490249983
68.57605760576058,-0.0009220873953088383
68.5866586658666,0.001224518817351518
68.59725972597259,0.0020078739994844
68.6078607860786,0.000124004982156464
68.61846184618462,0.0042320848151510175
68.62906290629063,0.001484705580086335
68.63966396639664,-0.0027409388921666423
68.65026502650265,-0.000963295254599431
68.66086608660866,-0.0012268150707616654
68.67146714671468,-0.0014516115641005885
68.68206820682069,-0.00013876309571450506
68.69266926692669,0.004148422699554039
68.7032703270327,-0.0037026753285193366
68.71387138713871,-0.0004171090228108425
68.72447244724472,-0.0011113940252243408
68.73507350735073,-0.0049334417541058466
68.74567456745675,-0.001540089608142766
68.75627562756276,-0.0009904552472170206
68.76687668766877,0.0007258508201647303
68.77747774777478,-0.0048749750301219875
68.7880788078808,-7.99201743495373e-05
68.79867986798679,-0.0020627384564270695
68.8092809280928,-0.0006805938776091293
68.81988198819882,0.001683049259448722
68.83048304830483,0.0018152532170747585
68.84108410841084,-0.003810747775773866
68.85168516851685,0.001501700475477343
68.86228622862286,0.00025893977953368096
68.87288728872888,0.0012206474041974956
68.88348834883489,0.00022683908693537882
68.8940894089409,-0.0027907617645609346
68.9046904690469,0.0038005563510472087
68.91529152915291,-0.004384452459026797
68.92589258925892,0.0010070971623666292
68.93649364936493,-0.0033847560777306965
68.94709470947095,-0.0002632187079234957
68.95769576957696,-0.0010433141121399619
68.96829682968297,-0.001594059171224327
68.97889788978898,0.0021910386236619023
68.989498949895,0.0005754731572851537
69.000100010001,-0.001243919771889924
69.010701070107,-0.004250566142599496
69.02130213021302,-0.0009221594821389962
69.03190319031903,-0.0009067188649252614
69.04250425042504,-0.0012660726062357485
69.05310531053105,-0.005406683043001273
69.06370637063706,-0.005312884118442923
69.07430743074308,-0.0007197349033392905
69.08490849084909,-0.00024208164904001783
69.0955095509551,0.0013598240753234941
69.10611061106111,-0.0018402853684888097
69.11671167116711,-0.0026925165282133913
69.12731273127312,-0.0010220040498999947
69.13791379137913,0.00010791128661157877
69.14851485148515,0.0021780135374864715
69.15911591159116,0.0036537222874729173
69.16971697169717,0.005434051790574247
69.18031803180318,0.004937928761430959
69.1909190919092,0.0007193574818063135
69.2015201520152,0.00527102966273492
69.21212121212122,0.001501255739981059
69.22272227222722,0.0005620389891271068
69.23332333233323,0.0003577391033189
69.24392439243924,-0.0010013935309592806
69.25452545254525,0.00018063643171855448
69.26512651265126,0.0007093587234002823
69.27572757275728,-0.0009521431388292028
69.28632863286329,-0.00041426029873522136
69.2969296929693,-0.003990312405673778
69.30753075307531,0.0024888689503358816
69.31813181318132,0.00012849600191145743
69.32873287328732,-0.0036054876163696126
69.33933393339333,-0.0014763389245639556
69.34993499349935,-0.002875277786378412
69.36053605360536,-0.004078361500582726
69.37113711371137,0.0008580697399269182
69.38173817381738,0.00017523679948327255
69.3923392339234,0.00045165504962350943
69.4029402940294,-0.0012434899318553695
69.41354135413542,-0.0010641477268339126
69.42414241424143,-0.002223972860914973
69.43474347434743,0.0013498319350809622
69.44534453445344,-0.0010080175807995596
69.45594559455945,-0.0009682450476973742
69.46654665466546,0.0005218098213929833
69.47714771477148,-0.0020108826183507277
69.48774877487749,0.0013470247155642095
69.4983498349835,0.00029389967425416414
69.50895089508951,-0.004802607499393461
69.51955195519552,0.00034113375739884273
69.53015301530154,0.000982741951848303
69.54075407540753,-0.0015343299466615801
69.55135513551355,0.0009529413843618242
69.56195619561956,0.001743057987878538
69.57255725572557,0.004002363753197934
69.58315831583158,-0.005038425933014029
69.5937593759376,-0.003515433481086928
69.6043604360436,-0.0029648491051323905
69.61496149614962,-0.0016264614254221008
69.62556255625563,-0.0017072211105286451
69.63616361636164,-0.0020556704285579347
69.64676467646764,-0.0002087271671241295
69.65736573657365,-0.0019059580359746878
69.66796679667966,0.0018917206113181367
69.67856785678568,-0.005629787379047888
69.68916891689169,-0.0023666264868707756
69.6997699769977,-0.000267188619205725
69.71037103710371,0.001467749761471642
69.72097209720972,0.0010506394240679335
69.73157315731574,-0.002853411780785831
69.74217421742175,-0.0010994441043428438
69.75277527752775,-0.0006152255212740497
69.76337633763376,0.005246897476610095
69.77397739773977,0.003638110424768807
69.78457845784578,-0.0033841732911767857
69.7951795179518,0.002975173806536398
69.8057805780578,-0.001302361410767721
69.81638163816382,0.0025572635274547883
69.82698269826983,-0.002765888624147456
69.83758375837584,-0.0030991836782240196
